afd,code,from,updated,to,location_id,location_verification,name,speciale1,speciale2,speciale4,speciale4,sks,,valid
sgh,4201,01-04-1976,03-12-1998,31-12-1998,83,Region Syddanmark,SYGEHUS FYN SVENDBORG,102,1,,,SKS,,3
sgh,4202,01-04-1976,18-12-2008,01-01-2500,83,Region Syddanmark,OUH Odense Universitetshospital,101,1,,,SKS,,3
sgh,4203,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,NYBORG SYGEHUS,103,1,,,,,
sgh,4203,01-01-1978,03-12-1998,31-12-1998,83,Region Syddanmark,SYGEHUS FYN NYBORG,104,1,,,SKS,,3
sgh,4204,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,FÅBORG SYGEHUS,103,1,,,,,
sgh,4204,01-01-1978,03-12-1998,31-12-1998,83,Region Syddanmark,SYGEHUS FYN FAABORG,104,1,,,SKS,,3
sgh,4205,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,RINGE SYGEHUS,111,1,,,,,
sgh,4205,01-01-1978,03-12-1998,31-12-1998,83,Region Syddanmark,SYGEHUS FYN RINGE,111,1,,,SKS,,3
sgh,4206,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,MIDDELFART SYGEHUS,103,1,,,,,
sgh,4206,01-01-1978,03-12-1998,31-12-1998,83,Region Syddanmark,SYGEHUS FYN MIDDELFART,103,1,,,SKS,,3
sgh,4207,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,RUDKØBING SYGEHUS,104,1,,,,,
sgh,4207,01-01-1978,03-12-1998,31-12-1998,83,Region Syddanmark,SYGEHUS FYN RUDKØBING,111,1,,,SKS,,3
sgh,4208,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,ÆRØSKØBING SYGEHUS,104,1,,,,,
sgh,4208,01-01-1978,03-12-1998,31-12-1998,83,Region Syddanmark,SYGEHUS FYN ÆRØSKØBING,105,1,,,SKS,,3
sgh,4209,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,BOGENSE SYGEHUS,104,1,,,,,
sgh,4209,01-01-1978,03-12-1998,31-12-1998,83,Region Syddanmark,SYGEHUS FYN BOGENSE,111,1,,,SKS,,3
sgh,4210,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,ASSENS SYGEHUS,104,1,,,,,
sgh,4210,01-01-1978,03-12-1998,31-12-1998,83,Region Syddanmark,SYGEHUS FYN ASSENS,111,1,,,SKS,,3
sgh,4211,01-04-1976,01-04-1976,31-12-1983,83,Region Syddanmark,KERTEMINDE SYGEHUS,139,1,,,,,
sgh,4212,01-04-1976,01-04-1976,31-12-1976,83,Region Syddanmark,ODENSE GERIATRISKE AFDELING,,,,,,,
sgh,4212,01-01-1999,18-12-2008,30-11-2008,83,Region Syddanmark,Sygehus Fyn,102,1,,,SKS,,3
sgh,4212,01-12-2008,16-03-2016,31-03-2016,83,Region Syddanmark,OUH Svendborg Sygehus,102,1,,,SKS,,3
sgh,4212,01-04-2016,16-03-2016,01-01-2500,83,Region Syddanmark,Psykiatrien Svendborg og Middelfart,121,1,,,SKS,,1
sgh,4213,01-04-2016,25-06-2016,01-01-2500,83,Region Syddanmark,Speciallæge Torben Norre Rasmussen,161,2,,,SKS,,1
sgh,4214,01-04-1976,01-04-1976,31-12-1982,83,Region Syddanmark,"NYBORG, FORSORGSCENTRET",420,3,,,,,
sgh,4214,01-01-1983,01-01-1983,31-12-1983,83,Region Syddanmark,"BEH.CENTRET 'STRANDHØJ',NYBORG",420,3,,,,,
sgh,4215,01-04-1976,01-04-1976,31-12-1984,83,Region Syddanmark,"MIDDELFART, DR. ALEXANDRINES G",139,1,,,,,
sgh,4215,01-01-1985,01-01-1985,31-12-1985,83,Region Syddanmark,"MIDDELFART, DR. ALEXANDRINES G",139,2,,,,,
sgh,4215,01-01-1986,09-06-2010,16-06-2010,83,Region Syddanmark,Dr. Alexandrines Gigtsanatorium,150,2,,,SKS,,3
sgh,4215,17-06-2010,23-06-2014,01-07-2014,83,Region Syddanmark,Center for sundhed og træning Middelfart,150,2,,,SKS,,3
sgh,4216,01-04-1976,18-02-2009,28-02-2009,83,Region Syddanmark,"Middelfart, Ringgården",180,2,,,SKS,,3
sgh,4216,01-03-2009,20-12-2019,31-12-2019,83,Region Syddanmark,"Middelfart, Ringgården",162,2,,,SKS,,3
sgh,4217,01-01-1983,01-01-1983,31-12-1983,83,Region Syddanmark,"FÅBORG, HVEDHOLM PLEJEHJEM",121,1,,,,,
sgh,4218,08-04-1994,03-12-1998,31-12-1998,83,Region Syddanmark,"SYGEHUS FYN MIDDELFART, PSYK. AFD.",121,1,,,SKS,,3
sgh,4219,11-10-1995,22-05-1997,30-06-1997,83,Region Syddanmark,KIRURGISK KLINIK I NYBORG,138,2,,,SKS,,3
sgh,4220,11-10-1995,16-09-2005,01-01-2500,83,Region Syddanmark,Privathospitalet H.C. Andersen Klinikken,161,2,,,SKS,,3
sgh,4221,01-01-2002,31-07-2015,08-08-2015,83,Region Syddanmark,Øjenoperationsklinikken KAEK A/S,161,2,,,SKS,,3
sgh,4222,01-01-2002,24-08-2017,01-09-2017,83,Region Syddanmark,Privathospitalet Mariahjemmet,161,2,,,SKS,,3
sgh,4223,01-01-2002,04-08-2011,12-08-2011,83,Region Syddanmark,Karkirurgisk Speciallægeklinik,161,2,,,SKS,,3
sgh,4224,01-01-2003,26-02-2020,05-03-2020,83,Region Syddanmark,Øjenklinik ved Øjenlæge Anders Hansen,161,2,,,SKS,,3
sgh,4225,01-01-2003,14-09-2015,22-09-2015,83,Region Syddanmark,Siems Jørgen Siemssen,161,2,,,SKS,,3
sgh,4226,01-01-2003,31-03-2003,01-01-2500,83,Region Syddanmark,"Speciallæge i plastikkirurgi, Erik Løntoft",161,2,,,SKS,,1
sgh,4227,01-01-2003,28-05-2003,01-01-2500,83,Region Syddanmark,Øjenlæge Rune Rask,161,2,,,SKS,,1
sgh,4228,01-01-2003,17-05-2006,01-01-2500,83,Region Syddanmark,Ortopædkirurgisk Klinik - Fyn,161,2,,,SKS,,3
sgh,4229,01-01-2003,21-03-2007,31-03-2007,83,Region Syddanmark,Røntgenklinikken Bondovej,161,2,,,SKS,,3
sgh,4230,01-01-2003,21-03-2007,31-03-2007,83,Region Syddanmark,Privatklinikken Ortopædisk Kirurgi,161,2,,,SKS,,3
sgh,4230,01-04-2007,10-02-2012,19-02-2012,83,Region Syddanmark,Kragh Petersen Privatklinikken Bondovej,161,2,,,SKS,,3
sgh,4230,20-02-2012,16-03-2018,31-03-2018,83,Region Syddanmark,Privatklinikken Bondovej,161,2,,,SKS,,3
sgh,4231,01-01-2003,26-02-2020,05-03-2020,83,Region Syddanmark,Kirurgisk klinik Svendborg,161,2,,,SKS,,3
sgh,4232,01-01-2004,31-08-2011,08-09-2011,83,Region Syddanmark,Privathosp. Mariahjemmet v. øjenlæge Birger Bro Christensen,161,2,,,SKS,,3
sgh,4233,01-01-2005,17-10-2005,31-10-2005,83,Region Syddanmark,"Ortopædkirurgisk Klinik, Sydfyn",161,2,,,SKS,,3
sgh,4234,01-08-2005,16-09-2005,01-01-2500,83,Region Syddanmark,Klinik for klinisk Neurofysiologi,161,2,,,SKS,,1
sgh,4235,01-01-2008,31-07-2015,01-01-2500,83,Region Syddanmark,RygXperten,161,2,,,SKS,,3
sgh,4260,01-01-2000,17-10-2005,01-01-2500,83,Region Syddanmark,"Retsmedicinsk Institut, Odense",139,3,,,SKS,,3
sgh,4261,01-01-2004,19-12-2003,01-01-2500,83,Region Syddanmark,Ortopædkirurgisk Klinik Sydfyn,161,2,,,SKS,,1
sgh,4262,01-01-2004,14-11-2011,22-11-2011,83,Region Syddanmark,"Hjertemedicinsk Testcenter, Odense",161,2,,,SKS,,3
sgh,4263,01-09-2005,26-04-2012,01-01-2500,83,Region Syddanmark,Odense IVF-Klinik,161,2,,,SKS,,3
sgh,4264,01-02-2008,15-02-2008,01-01-2500,83,Region Syddanmark,Gråbrødreklinikken,161,2,,,SKS,,1
sgh,4265,01-01-2009,16-04-2010,01-01-2500,83,Region Syddanmark,Ortopædisk Hospital i Odense ApS,161,2,,,SKS,,3
sgh,4270,01-10-2004,10-12-2009,01-01-2500,83,Region Syddanmark,Hospice Fyn,170,2,,,SKS,,3
sgh,4271,01-01-2006,16-03-2018,31-03-2018,83,Region Syddanmark,Hjertelungeklinikken,161,2,,,SKS,,3
sgh,4272,01-02-2007,21-03-2007,01-01-2500,83,Region Syddanmark,Absalonhus Øjenkirurgisk Klinik,161,2,,,SKS,,1
sgh,4273,01-07-2007,26-02-2020,05-03-2020,83,Region Syddanmark,Speciallægeklinikken Privathospitalet Hunderup,161,2,,,SKS,,3
sgh,4274,01-08-2007,17-10-2007,01-01-2500,83,Region Syddanmark,Ortopædisk Klinik Odense ApS,161,2,,,SKS,,1
sgh,4275,01-06-2008,04-11-2011,01-01-2500,83,Region Syddanmark,Esbjerg Øjenkirurgisk Klinik,161,2,,,SKS,,3
sgh,4276,01-08-2008,16-12-2011,31-12-2011,83,Region Syddanmark,Thava Middelfart,161,2,,,SKS,,3
sgh,4277,01-03-2010,06-05-2010,01-01-2500,83,Region Syddanmark,Psykiatrisk Privatklinik v. Speciallæge Else Kretzschmar,162,2,,,SKS,,1
sgh,4278,01-02-2012,26-02-2020,05-03-2020,83,Region Syddanmark,"Aareknudeklinikken, Odense",161,2,,,SKS,,3
sgh,4279,01-06-2012,26-02-2020,05-03-2020,83,Region Syddanmark,Privathospitalet Medicon,161,2,,,SKS,,3
sgh,4280,01-09-2012,24-09-2012,01-01-2500,83,Region Syddanmark,Hospice Sydfyn,170,2,,,SKS,,1
sgh,4281,01-06-2016,24-08-2017,01-09-2017,8,Nationalt,Den Velgørende Assistent,161,2,,,SKS,,3
sgh,4282,01-09-2017,06-10-2023,14-10-2023,83,Region Syddanmark,Verdens Kirurgisk Kosmotologisk Center,161,2,,,SKS,,3
sgh,4283,01-03-2021,24-04-2021,01-01-2500,83,Region Syddanmark,Progardia Healthcare,161,2,,,SKS,,1
sgh,4284,01-06-2022,02-06-2022,01-01-2500,83,Region Syddanmark,Langelinie Privathospital ApS,161,2,,,SKS,,1
sgh,4285,01-08-2022,31-08-2022,01-01-2500,84,Region Hovedstaden,Progardia Mamma,161,2,,,SKS,,1
sgh,4286,01-11-2022,04-11-2022,01-01-2500,83,Region Syddanmark,DemensDanmark,161,2,,,SKS,,1
sgh,4287,01-03-2023,24-03-2023,01-01-2500,83,Region Syddanmark,Medin.dk,161,2,,,SKS,,1
sgh,4288,01-01-2000,18-12-2008,31-12-2008,83,Region Syddanmark,"Anden rekvirent, Fyns Amt",140,9,,,SKS,,3
sgh,4289,01-09-2024,20-09-2024,01-01-2500,8,Nationalt,Knogleklinikken,161,2,,,SKS,,1
sgh,4298,01-06-2005,17-06-2005,01-01-2500,83,Region Syddanmark,Medcom Offentlig Testsygehus,101,1,,,SKS,,1
sgh,4299,01-06-2005,17-10-2005,01-01-2500,83,Region Syddanmark,Medcom Privat Testsygehus,140,9,,,SKS,,3
sgh,4500,01-01-2017,31-03-2017,01-01-2500,84,Region Hovedstaden,Det Præhospitale Område,141,1,,,SKS,,1
sgh,5000,01-01-2011,20-09-2012,01-01-2500,83,Region Syddanmark,Sygehus Sønderjylland,101,1,,,SKS,,1
sgh,5001,01-04-1976,19-04-2007,30-04-2007,83,Region Syddanmark,Sønderborg Sygehus,102,1,,,SKS,,3
sgh,5001,01-05-2007,21-12-2015,31-12-2015,83,Region Syddanmark,"Sygehus Sønderjylland, Sønderborg",102,1,,,SKS,,3
sgh,5002,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,HADERSLEV SYGEHUS,102,1,,,,,
sgh,5002,01-01-1978,19-04-2007,30-04-2007,83,Region Syddanmark,Haderslev Sygehus,103,1,,,SKS,,3
sgh,5002,01-05-2007,21-12-2015,31-12-2015,83,Region Syddanmark,"Sygehus Sønderjylland, Haderslev",103,1,,,SKS,,3
sgh,5003,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,TØNDER SYGEHUS,103,1,,,,,
sgh,5003,01-01-1978,19-04-2007,30-04-2007,83,Region Syddanmark,Tønder Sygehus,104,1,,,SKS,,3
sgh,5003,01-05-2007,21-12-2015,31-12-2015,83,Region Syddanmark,"Sygehus Sønderjylland, Tønder",104,1,,,SKS,,3
sgh,5004,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,ÅBENRÅ SYGEHUS,102,1,,,,,
sgh,5004,01-01-1978,19-04-2007,30-04-2007,83,Region Syddanmark,Aabenraa Sygehus,103,1,,,SKS,,3
sgh,5004,01-05-2007,21-12-2015,31-12-2015,83,Region Syddanmark,"Sygehus Sønderjylland, Aabenraa",103,1,,,SKS,,3
sgh,5006,01-04-1976,01-04-1976,31-12-1976,83,Region Syddanmark,"ÅBENRÅ, SCT. ANSGAR HOSPITAL",,,,,,,
sgh,5007,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,"GRÅSTEN, KONG CHR.X'S GIGTHOSP",119,2,,,,,
sgh,5007,01-01-1978,18-07-2019,31-07-2019,83,Region Syddanmark,"Kong Chr. X's Gigthosp., Gråsten",150,2,,,SKS,,3
sgh,5007,01-08-2019,18-07-2019,01-01-2500,83,Region Syddanmark,Dansk Gigthospital,150,2,,,SKS,,1
sgh,5008,01-04-1976,30-06-2004,30-06-2004,83,Region Syddanmark,Augustenborg Sygehus,121,1,,,SKS,,3
sgh,5008,01-07-2004,22-11-2013,30-11-2013,83,Region Syddanmark,Sygehuspsykiatrien i Sønderjylland,121,1,,,SKS,,3
sgh,5008,01-12-2013,16-03-2016,31-03-2016,83,Region Syddanmark,PSY Psykiatrien (Aabenraa/ Augustenborg/Haderslev/Tønder),121,1,,,SKS,,3
sgh,5008,01-04-2016,16-03-2016,01-01-2500,83,Region Syddanmark,PSY Psykiatrien (Aabenraa),121,1,,,SKS,,1
sgh,5009,01-04-1976,20-07-2000,30-06-2000,83,Region Syddanmark,"Christiansfeld, Blåkorshjemmet",124,2,,,SKS,,3
sgh,5010,01-02-1987,18-02-2009,28-02-2009,83,Region Syddanmark,Sydgården,180,2,,,SKS,,3
sgh,5010,01-03-2009,26-02-2020,05-03-2020,83,Region Syddanmark,Sydgården,162,2,,,SKS,,3
sgh,5011,01-01-2002,23-06-2011,01-07-2011,83,Region Syddanmark,Øjenlæge Hans Erik Aamand,161,2,,,SKS,,3
sgh,5012,01-01-2002,21-05-2010,01-01-2500,83,Region Syddanmark,Kongevejsklinikken,161,2,,,SKS,,3
sgh,5013,01-01-2003,28-02-2003,01-01-2500,83,Region Syddanmark,Privathospitalet Kollund,161,2,,,SKS,,1
sgh,5014,01-01-2004,20-02-2012,28-02-2012,83,Region Syddanmark,"Privatsygehus Danmark, Tønder ApS",161,2,,,SKS,,3
sgh,5015,01-11-2004,20-11-2007,31-10-2007,83,Region Syddanmark,Øjenlæge Marianne Berthelsen,161,2,,,SKS,,3
sgh,5016,01-01-2006,21-03-2011,29-03-2011,83,Region Syddanmark,Kollund Rygklinik,161,2,,,SKS,,3
sgh,5017,01-06-2006,16-03-2016,01-01-2500,83,Region Syddanmark,HospiceSønderjylland,170,2,,,SKS,,3
sgh,5018,01-03-2006,21-05-2010,29-05-2010,83,Region Syddanmark,Kongevejsklinikken,161,2,,,SKS,,3
sgh,5019,01-02-2008,26-02-2016,05-03-2016,83,Region Syddanmark,Syddansk Smerteklinik Haderslev,161,2,,,SKS,,3
sgh,5020,01-01-2010,03-02-2012,11-02-2012,83,Region Syddanmark,Sundhed4u,161,2,,,SKS,,3
sgh,5021,01-10-2010,23-08-2010,01-01-2500,8,Nationalt,Egelundklinikken,161,2,,,SKS,,1
sgh,5022,01-04-2013,24-04-2013,01-01-2500,85,Region Sjælland,RCT-Jylland,161,2,,,SKS,,1
sgh,5023,01-03-2017,31-03-2017,01-01-2500,83,Region Syddanmark,Øjenlæge Susanne Tvede Andersen,161,2,,,SKS,,1
sgh,5024,01-01-2018,26-02-2020,05-03-2020,83,Region Syddanmark,Kirurgisk Klinik Sønderborg,161,2,,,SKS,,3
sgh,5025,01-10-2023,19-12-2023,01-01-2500,83,Region Syddanmark,Graensepraksisdk Ug v/Michael Wendt,161,2,,,SKS,,1
sgh,5088,01-01-2000,18-12-2008,31-12-2008,83,Region Syddanmark,"Anden rekvirent, Sønderjyllands Amt",140,9,,,SKS,,3
sgh,5501,01-04-1976,31-01-2005,31-01-2005,83,Region Syddanmark,Esbjerg Centralsygehus,102,1,,,SKS,,3
sgh,5501,01-02-2005,17-02-2023,24-02-2023,83,Region Syddanmark,Sydvestjysk Sygehus,102,1,,,SKS,,3
sgh,5501,25-02-2023,17-02-2023,01-01-2500,83,Region Syddanmark,Esbjerg Sygehus Grindsted Sygehus,102,1,,,SKS,,1
sgh,5502,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,RIBE SYGEHUS,103,1,,,,,
sgh,5502,01-01-1978,31-01-2005,31-01-2005,83,Region Syddanmark,Ribe Sygehus,111,1,,,SKS,,3
sgh,5503,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,VARDE SYGEHUS,102,1,,,,,
sgh,5503,01-01-1978,31-01-2005,31-01-2005,83,Region Syddanmark,Varde Sygehus,111,1,,,SKS,,3
sgh,5504,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,GRINDSTED SYGEHUS,103,1,,,,,
sgh,5504,01-01-1978,31-01-2005,31-01-2005,83,Region Syddanmark,Grindsted Sygehus,104,1,,,SKS,,3
sgh,5505,01-04-1976,31-01-2005,31-01-2005,83,Region Syddanmark,Brørup Sygehus,111,1,,,SKS,,3
sgh,5506,01-04-1976,19-04-2007,30-04-2007,83,Region Syddanmark,Amtssygehuset (Ribe Amt),121,1,,,SKS,,3
sgh,5506,01-05-2007,29-10-2015,05-11-2015,83,Region Syddanmark,Psykiatricenter Vest Esbjerg Ribe,121,1,,,SKS,,3
sgh,5506,06-11-2015,29-10-2015,01-01-2500,83,Region Syddanmark,PSY Psykiatrien (Esbjerg),121,1,,,SKS,,1
sgh,5507,01-04-1976,01-04-1976,31-12-1982,83,Region Syddanmark,"RIBE, FORSORGSCENTRET",420,3,,,,,
sgh,5508,01-01-1980,01-01-1980,31-12-1985,83,Region Syddanmark,RIBELUND SYGEAFDELING,119,1,,,,,
sgh,5508,01-01-1986,01-01-1986,31-12-1988,83,Region Syddanmark,"SYGEAFDELINGEN, RIBELUND",119,1,,,,,
sgh,5509,01-10-2007,26-02-2020,05-03-2020,83,Region Syddanmark,Reumaklinik Danmark ApS,161,2,,,SKS,,3
sgh,5510,01-01-1997,22-07-2016,31-07-2016,83,Region Syddanmark,Hjertecenter Varde,161,2,,,SKS,,3
sgh,5510,01-08-2016,26-09-2019,04-10-2019,83,Region Syddanmark,Privathospital Varde,161,2,,,SKS,,3
sgh,5511,01-01-2002,26-02-2020,05-03-2020,83,Region Syddanmark,"Ortopædkirurgisk Center, Varde",161,2,,,SKS,,3
sgh,5512,01-01-2002,30-06-2004,30-06-2004,83,Region Syddanmark,Kirurgisk Klinik Esbjerg,161,2,,,SKS,,3
sgh,5512,01-07-2004,21-03-2007,31-03-2007,83,Region Syddanmark,Esbjerg Privathospital A/S,161,2,,,SKS,,3
sgh,5513,01-01-2002,26-02-2020,05-03-2020,8,Nationalt,Søvnapnøcentret I/S,161,2,,,SKS,,3
sgh,5514,01-09-2003,21-05-2008,30-06-2008,83,Region Syddanmark,Falck Rehab Varde,161,2,,,SKS,,3
sgh,5515,01-01-2004,05-10-2011,13-10-2011,8,Nationalt,Øresneglen,161,2,,,SKS,,3
sgh,5516,01-07-2004,26-02-2020,05-03-2020,83,Region Syddanmark,Øjenklinikken Jyllandsgade,161,2,,,SKS,,3
sgh,5517,01-12-2006,18-12-2006,01-01-2500,83,Region Syddanmark,Hospice Sydvestjylland,170,2,,,SKS,,1
sgh,5518,01-02-2007,07-04-2017,30-04-2017,83,Region Syddanmark,"Hud- og Laserklinikken, Esbjerg",161,2,,,SKS,,3
sgh,5519,01-01-2007,31-07-2015,08-08-2015,83,Region Syddanmark,Speciallæge Hans Ersgaard,161,2,,,SKS,,3
sgh,5520,01-03-2007,20-11-2007,01-01-2500,83,Region Syddanmark,Øjenklinikken Vejen,161,2,,,SKS,,1
sgh,5521,01-01-2007,20-10-2008,01-01-2500,83,Region Syddanmark,Øjenklinikken Billund,161,2,,,SKS,,1
sgh,5522,01-10-2011,04-11-2011,12-11-2011,83,Region Syddanmark,Esbjerg Øjenkirurgisk Klinik,161,2,,,SKS,,3
sgh,5523,10-09-2024,20-09-2024,01-01-2500,83,Region Syddanmark,Psykiatrisk Klinik Esbjerg,162,2,,,SKS,,1
sgh,5588,01-01-2000,18-12-2008,31-12-2008,83,Region Syddanmark,"Anden rekvirent, Ribe Amt",140,9,,,SKS,,3
sgh,6002,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,BRÆDSTRUP SYGEHUS,103,1,,,,,
sgh,6002,01-01-1978,19-01-2009,31-01-2009,82,Region Midtjylland,Brædstrup Sygehus,104,1,,,SKS,,3
sgh,6003,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,FREDERICIA SYGEHUS,102,1,,,,,
sgh,6003,01-01-1978,17-11-2006,31-12-2006,83,Region Syddanmark,Fredericia Sygehus,103,1,,,SKS,,3
sgh,6004,01-04-1976,30-08-2011,30-09-2011,83,Region Syddanmark,Give Sygehus,111,1,,,SKS,,3
sgh,6005,01-01-2007,17-12-2007,31-12-2007,82,Region Midtjylland,Psykiatrien & BUC i Reg. Midt,121,1,,,SKS,,3
sgh,6005,01-01-2008,26-04-2012,05-05-2012,82,Region Midtjylland,"Psykiatrien i RM, Horsens",121,1,,,SKS,,3
sgh,6006,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,HORSENS SYGEHUS,102,1,,,,,
sgh,6006,01-01-1978,20-02-2007,31-01-2007,82,Region Midtjylland,Horsens Sygehus,103,1,,,SKS,,3
sgh,6006,01-02-2007,13-11-2009,20-11-2009,82,Region Midtjylland,"Regionshospitalet Horsens, Brædstrup og Odder",103,1,,,SKS,,3
sgh,6006,21-11-2009,20-09-2012,30-09-2012,82,Region Midtjylland,Regionshospitalet Horsens og Brædstrup,103,1,,,SKS,,3
sgh,6006,01-10-2012,25-01-2018,01-01-2500,82,Region Midtjylland,Regionshospitalet Horsens,103,1,,,SKS,,3
sgh,6007,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,KOLDING SYGEHUS,102,1,,,,,
sgh,6007,01-01-1978,17-11-2006,30-11-2006,83,Region Syddanmark,Kolding Sygehus,102,1,,,SKS,,3
sgh,6007,01-12-2006,04-01-2017,11-01-2017,83,Region Syddanmark,Fredericia og Kolding Sygehuse,102,1,,,SKS,,3
sgh,6007,12-01-2017,04-01-2017,01-01-2500,83,Region Syddanmark,Kolding Sygehus,102,1,,,SKS,,1
sgh,6008,01-04-1976,30-05-2000,01-01-2500,83,Region Syddanmark,Vejle Sygehus,102,1,,,SKS,,3
sgh,6009,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,"VEJLE, SCT. MARIA HOSPITAL",119,1,,,,,
sgh,6009,01-01-1978,30-01-2004,31-12-2003,83,Region Syddanmark,"Sct. Maria Hospital, Vejle",139,1,,,SKS,,3
sgh,6009,01-01-2004,16-10-2009,01-01-2500,83,Region Syddanmark,Sct. Maria Hospice Center,170,2,,,SKS,,3
sgh,6010,01-04-1976,01-04-1976,31-12-1976,83,Region Syddanmark,"KOLDING, SCT. HEDVIGS HOSPITAL",,,,,,,
sgh,6010,11-10-1995,21-06-2007,01-01-2500,83,Region Syddanmark,Privathospitalet Mølholm,161,2,,,SKS,,3
sgh,6011,01-04-1976,01-04-1976,31-12-1977,83,Region Syddanmark,"VEJLEFJORD, JYSK NERVESANATORI",124,2,,,,,
sgh,6011,01-01-1978,01-01-1978,31-12-1990,83,Region Syddanmark,"VEJLEFJORD, JYSK NERVESANAT",121,2,,,,,
sgh,6011,10-10-1995,16-04-2009,23-04-2009,83,Region Syddanmark,Vejlefjord,161,2,,,SKS,,3
sgh,6011,24-04-2009,25-06-2009,01-01-2500,83,Region Syddanmark,Vejlefjord Neurorehabilitering,162,2,,,SKS,,3
sgh,6012,01-04-1976,04-08-1998,31-08-1998,83,Region Syddanmark,"BREJNING, FORSORGSCENTRET",420,3,,,SKS,,3
sgh,6013,01-03-2007,30-08-2011,30-09-2011,83,Region Syddanmark,"De Vestdanske Friklinikker, Give",111,1,,,SKS,,3
sgh,6013,01-10-2011,11-12-2017,21-12-2017,83,Region Syddanmark,Friklinikken Region Syddanmark (Give),111,1,,,SKS,,3
sgh,6013,22-12-2017,11-12-2017,01-01-2500,83,Region Syddanmark,Friklinikken Region Syddanmark (Grindsted),111,1,,,SKS,,1
sgh,6014,01-01-2001,26-02-2002,30-09-2001,82,Region Midtjylland,Friklinikken i Brædstrup,138,2,,,SKS,,1
sgh,6014,01-10-2001,17-12-2007,31-12-2007,82,Region Midtjylland,Friklinikken i Brædstrup,111,1,,,SKS,,3
sgh,6014,01-01-2008,11-11-2011,19-11-2011,82,Region Midtjylland,"De Vestdanske Friklinikker, Brædstrup",111,1,,,SKS,,3
sgh,6015,01-01-2002,17-09-2008,30-09-2008,83,Region Syddanmark,Speciallægeklinikken i Vejle,161,2,,,SKS,,3
sgh,6015,01-10-2008,28-10-2010,05-11-2010,83,Region Syddanmark,Dronning Sophies Hospital/Kolding Privathospital,161,2,,,SKS,,3
sgh,6016,01-01-2003,26-02-2020,05-03-2020,82,Region Midtjylland,"Kirurgisk Klinik, Horsens",161,2,,,SKS,,3
sgh,6017,01-01-2003,26-02-2020,05-03-2020,83,Region Syddanmark,Arffmann's Plastikkirurgiske Klinik,161,2,,,SKS,,3
sgh,6018,01-01-2004,24-01-2018,01-02-2018,82,Region Midtjylland,Øre-Næse-Halsklinikken i Horsens,161,2,,,SKS,,3
sgh,6019,01-09-2005,09-02-2012,18-02-2012,82,Region Midtjylland,Horsens Fertilitetsklinik,161,2,,,SKS,,3
sgh,6020,01-12-2006,16-04-2009,23-04-2009,83,Region Syddanmark,Tværfagligt Smertecenter Vejlefjord,161,2,,,SKS,,3
sgh,6020,24-04-2009,25-08-2009,01-10-2009,82,Region Midtjylland,Allévia Tværfagligt Smertecenter APS,162,2,,,SKS,,3
sgh,6020,02-10-2009,18-06-2014,30-06-2014,82,Region Midtjylland,Allévia Tværfagligt Smertecenter ApS,161,2,,,SKS,,3
sgh,6021,01-01-2007,15-02-2008,01-01-2500,83,Region Syddanmark,Fertilitetsklinik IVF-Syd,161,2,,,SKS,,1
sgh,6022,01-05-2008,31-07-2015,01-01-2500,82,Region Midtjylland,PainCare - Tværfagligt Smertecenter,161,2,,,SKS,,3
sgh,6023,01-09-2008,16-11-2011,24-11-2011,83,Region Syddanmark,"ScanSleep A/S, Søvnmedicinsk Klinik, Kolding",161,2,,,SKS,,3
sgh,6024,01-05-2009,26-02-2020,05-03-2020,83,Region Syddanmark,Specialhospitalet Akselholm,161,2,,,SKS,,3
sgh,6025,01-05-2009,16-04-2010,24-04-2010,83,Region Syddanmark,Hudlæge Peter H. Andersen,161,2,,,SKS,,3
sgh,6026,01-07-2009,20-01-2011,27-01-2011,83,Region Syddanmark,Quattro clinic,161,2,,,SKS,,3
sgh,6026,28-01-2011,20-01-2011,28-01-2011,83,Region Syddanmark,Tereshospitalet Fredericia,161,2,,,SKS,,3
sgh,6026,29-01-2011,10-10-2013,31-10-2013,83,Region Syddanmark,Teres Hospitalet Fredericia,161,2,,,SKS,,3
